time,AirTemp,ShortWave,LongWave,RelHum,WindSpeed,Rain,Snow
2015-07-22 01:00:00,25.02,6.9,417.26,74.98,2,0,0
2015-07-22 02:00:00,24.79,0,397.86,71.84,2,0,0
2015-07-22 03:00:00,23.79,0,376.03,77.99,2,0,0
2015-07-22 04:00:00,22.81,0,374.09,80.87,2,0,0
2015-07-22 05:00:00,21.91,0,373.24,86.06,2,0,0
2015-07-22 06:00:00,23.04,0,372.78,78.86,2,0,0
2015-07-22 07:00:00,22.53,0,373.17,80.38,2,0,0
2015-07-22 08:00:00,22.22,0,365.41,80.5,2,0,0
2015-07-22 09:00:00,21.86,0,359.12,80.53,2,0,0
2015-07-22 10:00:00,21.56,0,354.75,79.85,2,0,0
2015-07-22 11:00:00,21,6.44,349.27,80.28,2,0,0
2015-07-22 12:00:00,20.91,31.64,345.63,78.78,2,0,0
2015-07-22 13:00:00,21.6,297.4,338.51,75.1,2,0,0
2015-07-22 14:00:00,22.29,336.31,337.68,66.6,2,0,0
2015-07-22 15:00:00,22.87,581.95,343.96,60.58,2,0,0
2015-07-22 16:00:00,23.48,758.01,349.83,55.98,2,0,0
2015-07-22 17:00:00,24.15,953.37,344.8,54.35,2,0,0
2015-07-22 18:00:00,25.22,1020.93,348.51,51.41,2,0,0
2015-07-22 19:00:00,26.43,911.85,356.43,47.67,2,0,0
2015-07-22 20:00:00,26.51,697.16,367.28,49.9,2,0,0
2015-07-22 21:00:00,27.03,612.37,381.96,51.74,2,0,0
2015-07-22 22:00:00,27.08,642.79,385.47,55.53,2,0,0
2015-07-22 23:00:00,26.28,322.64,380.19,62.73,2,0,0
2015-07-23 00:00:00,24.45,94.07,381.89,74.32,0,0,0
2015-07-23 01:00:00,22.72,14.11,383.47,81.8,0,0,0
2015-07-23 02:00:00,21.25,0,368.56,85.72,0,0,0
2015-07-23 03:00:00,20.13,0,360.41,84.58,0,0,0
2015-07-23 04:00:00,19.17,0,357.19,86.24,0,0,0
2015-07-23 05:00:00,18.96,0,361.42,86.61,0,0,0
2015-07-23 06:00:00,18.65,0,351.69,86.69,0,0,0
2015-07-23 07:00:00,18.89,0,382.9,84.15,0,0,0
2015-07-23 08:00:00,18.92,0,362.9,83.34,0,0,0
